"587","27","249","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"588","27","255","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"589","27","629","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"590","29","4","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"591","29","24","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"592","29","194","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"593","29","270","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"594","29","380","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"595","29","473","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"596","29","560","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"597","29","593","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"598","29","728","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"599","29","929","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"600","29","1068","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"601","29","1172","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"602","29","1594","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"818","32","191","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"819","32","223","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"820","32","474","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"821","32","531","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"822","32","542","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"823","32","1016","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"848","35","3","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"849","35","30","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"850","35","172","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"851","35","256","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"852","35","305","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"853","35","569","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"854","35","633","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"855","35","702","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"856","35","703","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"857","35","997","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"858","35","1256","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"859","35","1588","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"860","36","115","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"861","36","885","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"862","36","994","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"863","36","1024","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"864","37","83","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"865","37","203","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"866","37","1289","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"867","37","1808","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"868","38","34","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"869","38","304","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"870","38","420","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"871","38","503","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"872","38","507","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"873","38","513","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"874","38","696","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"875","38","923","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"876","38","925","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"877","38","1001","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"878","38","1119","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"879","38","1124","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"880","38","1140","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"881","38","1144","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"882","38","1320","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"883","38","1365","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"884","38","1420","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"885","38","1459","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"886","38","1600","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"887","38","1644","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
